"YEAR","EVENT_ID","SITE_ID","STATION","POT_ID","SAMPLE_POT","all_Cnt_cc","all_Kg_cc","lrg_Cnt","lrg_Kg","fem_Cnt","fem_Kg"
"1994","1994P04018","5","B","9","Sample","12","0.122",0.000000,0.000000,0.000000,0.000000
"1994","1994P04019","5","C","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04019","5","C","10","Sample","1","0.016",0.000000,0.000000,0.000000,0.000000
"1994","1994P04019","5","C","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04019","5","C","2","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04019","5","C","3","Sample","3","0.05",0.000000,0.000000,0.000000,0.000000
"1994","1994P04019","5","C","4","Sample","2","0.042",1.000000,0.022127,0.000000,0.000000
"1994","1994P04019","5","C","5","Sample","1","0.016",0.000000,0.000000,0.000000,0.000000
"1994","1994P04019","5","C","6","Sample","9","0.14",1.000000,0.046959,1.000000,0.046959
"1994","1994P04019","5","C","7","Sample","5","0.072",1.000000,0.023808,0.000000,0.000000
"1994","1994P04019","5","C","8","Sample","1","0.016",0.000000,0.000000,0.000000,0.000000
"1994","1994P04019","5","C","9","Sample","1","0.008",0.000000,0.000000,0.000000,0.000000
"1994","1994P04020","5","D","1","Sample","2","0.034",1.000000,0.023800,0.000000,0.000000
"1994","1994P04020","5","D","10","Sample","31","0.414",5.000000,0.153450,2.000000,0.076006
"1994","1994P04020","5","D","11","Sample","8","0.188",3.000000,0.127058,3.000000,0.127058
"1994","1994P04020","5","D","2","Sample","12","0.132",1.000000,0.020576,0.000000,0.000000
"1994","1994P04020","5","D","3","Sample","16","0.196",1.000000,0.019710,0.000000,0.000000
"1994","1994P04020","5","D","4","Sample","25","0.332",1.000000,0.033168,0.000000,0.000000
"1994","1994P04020","5","D","5","Sample","14","0.184",1.000000,0.029872,0.000000,0.000000
"1994","1994P04020","5","D","6","Sample","14","0.176",1.000000,0.048948,1.000000,0.048948
"1994","1994P04020","5","D","7","Sample","32","0.37",2.000000,0.096021,2.000000,0.096021
"1994","1994P04020","5","D","8","Sample","32","0.314",2.000000,0.062241,1.000000,0.041248
"1994","1994P04020","5","D","9","Sample","22","0.222",1.000000,0.023189,0.000000,0.000000
"1994","1994P04021","6","A","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04021","6","A","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04021","6","A","11","Sample","12","0.172",3.000000,0.095700,1.000000,0.042313
"1994","1994P04021","6","A","2","Sample","12","0.126",1.000000,0.020446,0.000000,0.000000
"1994","1994P04021","6","A","3","Sample","26","0.242",1.000000,0.026692,1.000000,0.026692
"1994","1994P04021","6","A","4","Sample","8","0.07",0.000000,0.000000,0.000000,0.000000
"1994","1994P04021","6","A","5","Sample","10","0.102",1.000000,0.028170,0.000000,0.000000
"1994","1994P04021","6","A","6","Sample","3","0.05",1.000000,0.026341,1.000000,0.026341
"1994","1994P04021","6","A","7","Sample","6","0.13",3.000000,0.096667,2.000000,0.076453
"1994","1994P04021","6","A","8","Sample","1","0.012",0.000000,0.000000,0.000000,0.000000
"1994","1994P04021","6","A","9","Sample","4","0.066",0.000000,0.000000,0.000000,0.000000
"1994","1994P04022","6","B","1","Sample","5","0.046",0.000000,0.000000,0.000000,0.000000
"1994","1994P04022","6","B","10","Sample","2","0.02",0.000000,0.000000,0.000000,0.000000
"1994","1994P04022","6","B","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04022","6","B","2","Sample","9","0.1",1.000000,0.020876,0.000000,0.000000
"1994","1994P04022","6","B","3","Sample","10","0.124",0.000000,0.000000,0.000000,0.000000
"1994","1994P04022","6","B","4","Sample","16","0.19",2.000000,0.042471,0.000000,0.000000
"1994","1994P04022","6","B","5","Sample","10","0.11",1.000000,0.023103,0.000000,0.000000
"1994","1994P04022","6","B","6","Sample","10","0.1",0.000000,0.000000,0.000000,0.000000
"1994","1994P04022","6","B","7","Sample","7","0.126",3.000000,0.082270,0.000000,0.000000
"1994","1994P04022","6","B","8","Sample","3","0.054",1.000000,0.032843,0.000000,0.000000
"1994","1994P04022","6","B","9","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","1","Sample","4","0.04",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","2","Sample","3","0.036",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","3","Sample","1","0.008",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","4","Sample","16","0.17",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","5","Sample","21","0.24",2.000000,0.055429,1.000000,0.034428
"1994","1994P04023","6","C","6","Sample","36","0.446",5.000000,0.117807,0.000000,0.000000
"1994","1994P04023","6","C","7","Sample","7","0.074",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","8","Sample","5","0.048",0.000000,0.000000,0.000000,0.000000
"1994","1994P04023","6","C","9","Sample","4","0.056",1.000000,0.035879,1.000000,0.035879
"1994","1994P04024","6","D","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04024","6","D","10","Sample","9","0.114",2.000000,0.043994,0.000000,0.000000
"1994","1994P04024","6","D","11","Sample","13","0.162",1.000000,0.025574,0.000000,0.000000
"1994","1994P04024","6","D","2","Sample","6","0.054",0.000000,0.000000,0.000000,0.000000
"1994","1994P04024","6","D","3","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04024","6","D","4","Sample","6","0.088",2.000000,0.041358,0.000000,0.000000
"1994","1994P04024","6","D","5","Sample","6","0.06",0.000000,0.000000,0.000000,0.000000
"1994","1994P04024","6","D","6","Sample","1","0.01",0.000000,0.000000,0.000000,0.000000
"1994","1994P04024","6","D","7","Sample","4","0.044",0.000000,0.000000,0.000000,0.000000
"1994","1994P04024","6","D","8","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04024","6","D","9","Sample","2","0.036",1.000000,0.027727,0.000000,0.000000
"1994","1994P04025","7","A","1","Sample","2","0.032",0.000000,0.000000,0.000000,0.000000
"1994","1994P04025","7","A","10","Sample","25","0.298",3.000000,0.072918,0.000000,0.000000
"1994","1994P04025","7","A","11","Sample","26","0.384",3.000000,0.110973,2.000000,0.088032
"1994","1994P04025","7","A","2","Sample","2","0.022",0.000000,0.000000,0.000000,0.000000
"1994","1994P04025","7","A","3","Sample","11","0.168",3.000000,0.069868,0.000000,0.000000
"1994","1994P04025","7","A","4","Sample","7","0.144",2.000000,0.074713,1.000000,0.049550
"1994","1994P04025","7","A","5","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04025","7","A","6","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04025","7","A","7","Sample","6","0.078",0.000000,0.000000,0.000000,0.000000
"1994","1994P04025","7","A","8","Sample","10","0.118",1.000000,0.020934,0.000000,0.000000
"1994","1994P04025","7","A","9","Sample","20","0.254",1.000000,0.024711,0.000000,0.000000
"1994","1994P04027","7","B","1","Sample","32","0.55",9.000000,0.266959,2.000000,0.108834
"1994","1994P04027","7","B","11","Sample","2","0.022",0.000000,0.000000,0.000000,0.000000
"1994","1994P04027","7","B","2","Sample","32","0.558",7.000000,0.236574,2.000000,0.114336
"1994","1994P04027","7","B","3","Sample","11","0.15",2.000000,0.047499,0.000000,0.000000
"1994","1994P04027","7","B","4","Sample","6","0.086",1.000000,0.030847,0.000000,0.000000
"1994","1994P04027","7","B","5","Sample","7","0.068",0.000000,0.000000,0.000000,0.000000
"1994","1994P04027","7","B","6","Sample","3","0.094",2.000000,0.072459,1.000000,0.049832
"1994","1994P04027","7","B","7","Sample","8","0.09",0.000000,0.000000,0.000000,0.000000
"1994","1994P04027","7","B","8","Sample","1","0.024",1.000000,0.024000,0.000000,0.000000
"1994","1994P04027","7","B","9","Sample","2","0.022",0.000000,0.000000,0.000000,0.000000
"1994","1994P04026","7","C","1","Sample","20","0.328",7.000000,0.169643,0.000000,0.000000
"1994","1994P04026","7","C","10","Sample","2","0.02",0.000000,0.000000,0.000000,0.000000
"1994","1994P04026","7","C","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04026","7","C","2","Sample","10","0.106",0.000000,0.000000,0.000000,0.000000
"1994","1994P04026","7","C","3","Sample","13","0.132",0.000000,0.000000,0.000000,0.000000
"1994","1994P04026","7","C","4","Sample","5","0.056",1.000000,0.022160,0.000000,0.000000
"1994","1994P04026","7","C","5","Sample","2","0.028",1.000000,0.021230,0.000000,0.000000
"1994","1994P04026","7","C","6","Sample","1","0.006",0.000000,0.000000,0.000000,0.000000
"1994","1994P04026","7","C","7","Sample","2","0.03",1.000000,0.020804,0.000000,0.000000
"1994","1994P04026","7","C","8","Sample","8","0.104",2.000000,0.045066,0.000000,0.000000
"1994","1994P04026","7","C","9","Sample","22","0.36",4.000000,0.148942,2.000000,0.103979
"1994","1994P04028","7","D","1","Sample","21","0.26",1.000000,0.021589,0.000000,0.000000
"1994","1994P04028","7","D","10","Sample","21","0.29",4.000000,0.093225,0.000000,0.000000
"1994","1994P04028","7","D","11","Sample","37","0.522",6.000000,0.180974,1.000000,0.059679
"1994","1994P04028","7","D","2","Sample","22","0.3",4.000000,0.088016,0.000000,0.000000
"1994","1994P04028","7","D","3","Sample","73","0.992",12.000000,0.348718,3.000000,0.138725
"1994","1994P04028","7","D","4","Sample","50","0.776",11.000000,0.337057,2.000000,0.092559
"1994","1994P04028","7","D","5","Sample","21","0.298",3.000000,0.117078,2.000000,0.092785
"1994","1994P04028","7","D","6","Sample","26","0.286",1.000000,0.022315,0.000000,0.000000
"1994","1994P04028","7","D","7","Sample","53","0.764",10.000000,0.282879,1.000000,0.050518
"1994","1994P04028","7","D","8","Sample","11","0.13",1.000000,0.022487,0.000000,0.000000
"1994","1994P04028","7","D","9","Sample","30","0.452",8.000000,0.208749,0.000000,0.000000
"1994","1994P04029","8","A","1","Sample","6","0.166",5.000000,0.145820,0.000000,0.000000
"1994","1994P04029","8","A","10","Sample","5","0.102",2.000000,0.073100,1.000000,0.045601
"1994","1994P04029","8","A","11","Sample","11","0.232",8.000000,0.202558,0.000000,0.000000
"1994","1994P04029","8","A","2","Sample","1","0.01",0.000000,0.000000,0.000000,0.000000
"1994","1994P04029","8","A","3","Sample","33","0.606",10.000000,0.367254,4.000000,0.201727
"1994","1994P04029","8","A","4","Sample","15","0.182",2.000000,0.045157,0.000000,0.000000
"1994","1994P04029","8","A","5","Sample","22","0.324",5.000000,0.151749,1.000000,0.049031
"1994","1994P04029","8","A","6","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04029","8","A","7","Sample","18","0.36",9.000000,0.228948,0.000000,0.000000
"1994","1994P04029","8","A","8","Sample","51","0.939",23.000000,0.611244,1.000000,0.041456
"1994","1994P04029","8","A","9","Sample","25","0.5",12.000000,0.313942,1.000000,0.048462
"1994","1994P04030","8","B","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04030","8","B","10","Sample","21","0.566",14.000000,0.430207,2.000000,0.100520
"1994","1994P04030","8","B","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04030","8","B","2","Sample","1","0.024",1.000000,0.024000,0.000000,0.000000
"1994","1994P04030","8","B","3","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04030","8","B","4","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04030","8","B","5","Sample","7","0.18",5.000000,0.149273,0.000000,0.000000
"1994","1994P04030","8","B","6","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04030","8","B","7","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04030","8","B","8","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04030","8","B","9","Sample","16","0.452",12.000000,0.382178,1.000000,0.055736
"1994","1994P04031","8","C","1","Sample","75","1.092",13.000000,0.383510,2.000000,0.102767
"1994","1994P04031","8","C","10","Sample","8","0.124",3.000000,0.066751,0.000000,0.000000
"1994","1994P04031","8","C","11","Sample","16","0.196",1.000000,0.019783,0.000000,0.000000
"1994","1994P04031","8","C","2","Sample","52","0.82",14.000000,0.390958,1.000000,0.056615
"1994","1994P04031","8","C","3","Sample","28","0.446",5.000000,0.181389,1.000000,0.073788
"1994","1994P04031","8","C","4","Sample","5","0.052",0.000000,0.000000,0.000000,0.000000
"1994","1994P04031","8","C","6","Sample","17","0.246",4.000000,0.089549,0.000000,0.000000
"1994","1994P04031","8","C","7","Sample","3","0.026",0.000000,0.000000,0.000000,0.000000
"1994","1994P04031","8","C","8","Sample","2","0.036",1.000000,0.024383,0.000000,0.000000
"1994","1994P04031","8","C","9","Sample","7","0.126",2.000000,0.057836,0.000000,0.000000
"1994","1994P04032","8","D","1","Sample","10","0.122",1.000000,0.025713,0.000000,0.000000
"1994","1994P04032","8","D","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04032","8","D","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04032","8","D","2","Sample","44","0.46",0.000000,0.000000,0.000000,0.000000
"1994","1994P04032","8","D","3","Sample","5","0.046",0.000000,0.000000,0.000000,0.000000
"1994","1994P04032","8","D","4","Sample","19","0.254",2.000000,0.060683,0.000000,0.000000
"1994","1994P04032","8","D","5","Sample","28","0.488",8.000000,0.279124,3.000000,0.153707
"1994","1994P04032","8","D","6","Sample","38","0.786",14.000000,0.477442,3.000000,0.165942
"1994","1994P04032","8","D","7","Sample","12","0.278",8.000000,0.229099,1.000000,0.053988
"1994","1994P04032","8","D","8","Sample","1","0.024",1.000000,0.024000,0.000000,0.000000
"1994","1994P04032","8","D","9","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1994","1994P04033","8","O","1","Sample","45","0.488",6.000000,0.161381,1.000000,0.037209
"1994","1994P04033","8","O","2","Sample","60","0.798",11.000000,0.326144,3.000000,0.139841
"1994","1994P04033","8","O","3","Sample","36","0.64",12.000000,0.345623,3.000000,0.140291
"1994","1994P04033","8","O","4","Sample","119","2.706",55.000000,1.928445,25.000000,1.160283
"1994","1994P04033","8","O","6","Sample","10","0.264",7.000000,0.232959,5.000000,0.195605
"1995","1995P04001","1","A","1","Sample","32","0.58",11.000000,0.250683,0.000000,0.000000
"1995","1995P04001","1","A","10","Sample","31","0.614",20.000000,0.441636,1.000000,0.043686
"1995","1995P04001","1","A","11","Sample","30","0.718",21.000000,0.549884,0.000000,0.000000
"1995","1995P04001","1","A","2","Sample","6","0.112",2.000000,0.042546,0.000000,0.000000
"1995","1995P04001","1","A","3","Sample","4","0.06",1.000000,0.019923,0.000000,0.000000
"1995","1995P04001","1","A","4","Sample","20","0.37",6.000000,0.147991,0.000000,0.000000
"1995","1995P04001","1","A","5","Sample","9","0.148",3.000000,0.060403,0.000000,0.000000
"1995","1995P04001","1","A","6","Sample","35","0.896",18.000000,0.605322,7.000000,0.333946
"1995","1995P04001","1","A","7","Sample","10","0.202",5.000000,0.114980,0.000000,0.000000
"1995","1995P04001","1","A","8","Sample","25","0.564",14.000000,0.378528,2.000000,0.099553
"1995","1995P04001","1","A","9","Sample","26","0.554",12.000000,0.319208,0.000000,0.000000
"1995","1995P04002","1","B","1","Sample","17","0.308",6.000000,0.137205,0.000000,0.000000
"1995","1995P04002","1","B","10","Sample","13","0.408",12.000000,0.391716,3.000000,0.146392
"1995","1995P04002","1","B","11","Sample","16","0.426",12.000000,0.358035,2.000000,0.094333
"1995","1995P04002","1","B","2","Sample","3","0.064",1.000000,0.025570,0.000000,0.000000
"1995","1995P04002","1","B","3","Sample","6","0.122",4.000000,0.094784,0.000000,0.000000
"1995","1995P04002","1","B","4","Sample","13","0.278",5.000000,0.138998,1.000000,0.035611
"1995","1995P04002","1","B","5","Sample","1","0.02",1.000000,0.020000,0.000000,0.000000
"1995","1995P04002","1","B","6","Sample","5","0.158",4.000000,0.140998,1.000000,0.052247
"1995","1995P04002","1","B","7","Sample","7","0.196",6.000000,0.176106,1.000000,0.054948
"1995","1995P04002","1","B","8","Sample","5","0.166",4.000000,0.145435,2.000000,0.090037
"1995","1995P04002","1","B","9","Sample","29","0.86",25.000000,0.784613,4.000000,0.213805
"1995","1995P04003","1","C","1","Sample","5","0.104",4.000000,0.095407,0.000000,0.000000
"1995","1995P04003","1","C","10","Sample","8","0.232",5.000000,0.183866,1.000000,0.060487
"1995","1995P04003","1","C","11","Sample","1","0.024",1.000000,0.024000,0.000000,0.000000
"1995","1995P04003","1","C","2","Sample","2","0.084",2.000000,0.084000,1.000000,0.047903
"1995","1995P04003","1","C","3","Sample","7","0.256",7.000000,0.256000,2.000000,0.094086
"1995","1995P04003","1","C","4","Sample","2","0.018",0.000000,0.000000,0.000000,0.000000
"1995","1995P04003","1","C","5","Sample","2","0.054",2.000000,0.054000,0.000000,0.000000
"1995","1995P04003","1","C","6","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1995","1995P04003","1","C","7","Sample","5","0.182",5.000000,0.182000,1.000000,0.055556
"1995","1995P04003","1","C","8","Sample","1","0.034",1.000000,0.034000,0.000000,0.000000
"1995","1995P04003","1","C","9","Sample","7","0.134",3.000000,0.079976,0.000000,0.000000
"1995","1995P04004","1","D","1","Sample","23","0.714",18.000000,0.660351,5.000000,0.235653
"1995","1995P04004","1","D","10","Sample","48","0.756",13.000000,0.483089,3.000000,0.183222
"1995","1995P04004","1","D","11","Sample","8","0.23",6.000000,0.212771,1.000000,0.058179
"1995","1995P04004","1","D","2","Sample","12","0.15",2.000000,0.064464,0.000000,0.000000
"1995","1995P04004","1","D","3","Sample","11","0.108",1.000000,0.024874,0.000000,0.000000
"1995","1995P04004","1","D","4","Sample","44","0.864",19.000000,0.587895,2.000000,0.113203
"1995","1995P04004","1","D","5","Sample","39","0.348",4.000000,0.104467,0.000000,0.000000
"1995","1995P04004","1","D","6","Sample","9","0.122",2.000000,0.057366,0.000000,0.000000
"1995","1995P04004","1","D","7","Sample","3","0.08",2.000000,0.062037,0.000000,0.000000
"1995","1995P04004","1","D","8","Sample","6","0.198",6.000000,0.198000,1.000000,0.057324
"1995","1995P04004","1","D","9","Sample","37","0.824",16.000000,0.609757,5.000000,0.274433
"1995","1995P04005","2","A","1","Sample","12","0.29",6.000000,0.181903,1.000000,0.042722
"1995","1995P04005","2","A","10","Sample","14","0.282",4.000000,0.100652,0.000000,0.000000
